"date","S42SMSM144SCEN","S423SMM144SCEN","S4231SM144SCEN","S4232SM144SCEN","S4233SM144SCEN","S42343M144SCEN","S4235SM144SCEN","S4236SM144SCEN","S4237SM144SCEN","S4238SM144SCEN","S4239SM144SCEN","S4241SM144SCEN","S4242SM144SCEN","S4243SM144SCEN","S4244SM144SCEN","S4245SM144SCEN","S4246SM144SCEN","S4247SM144SCEN","S4248SM144SCEN","S4249SM144SCEN","I42IMSM144SCEN","I4231IM144SCEN","I4232IM144SCEN","I4233IM144SCEN","I4234IM144SCEN","I42343M144SCEN","I4235IM144SCEN","I4236IM144SCEN","I4237IM144SCEN","I4238IM144SCEN","I4239IM144SCEN","I4241IM144SCEN","I4242IM144SCEN","I4243IM144SCEN","I4244IM144SCEN","I4245IM144SCEN","I4246IM144SCEN","I4247IM144SCEN","I4248IM144SCEN","I4249IM144SCEN","R42IRSM163SCEN","R423IRM163SCEN","R4231IM163SCEN","R4232IM163SCEN","R4233IM163SCEN","R4234IM163SCEN","R42343M163SCEN","R4235IM163SCEN","R4236IM163SCEN","R4237IM163SCEN","R4238IM163SCEN","R4239IM163SCEN","R424IRM163SCEN","R4241IM163SCEN","R4242IM163SCEN","R4243IM163SCEN","R4244IM163SCEN","R4245IM163SCEN","R4246IM163SCEN","R4247IM163SCEN","R4248IM163SCEN","R4249IM163SCEN"
1996-12-01,192137,100201,14271,3312,6158,NA,7311,14730,5123,17999,12965,5402,8291,6762,25920,11588,4462,12998,4604,11909,241058,22332,4909,7244,24379,NA,11455,22728,9326,37993,16317,5255,11813,11994,18018,8526,5180,4720,5501,13368,1.25,1.56,1.56,1.48,1.18,1.33,NA,1.57,1.54,1.82,2.11,1.26,0.92,0.97,1.42,1.77,0.7,0.74,1.16,0.36,1.19,1.12
1997-01-01,194379,100684,14279,3309,6153,10908,7331,15710,5045,17480,12828,5479,8362,6868,27387,11090,4467,13291,4657,12094,243449,22775,4913,7248,24219,11087,11609,22988,9323,38268,16236,5346,12014,12297,18079,8628,5211,4645,5519,14131,1.25,1.57,1.59,1.48,1.18,1.31,1.02,1.58,1.46,1.85,2.19,1.27,0.92,0.98,1.44,1.79,0.66,0.78,1.17,0.35,1.19,1.17
1997-02-01,199102,104294,14506,3475,6521,11378,7551,15934,5086,18578,13150,5720,8464,7034,27534,11496,4553,12636,4711,12660,243583,22285,4798,7419,24460,11267,11907,22948,9342,38331,16304,5382,11841,12419,17982,8839,5311,4580,5379,14056,1.22,1.51,1.54,1.38,1.14,1.25,0.99,1.58,1.44,1.84,2.06,1.24,0.9,0.94,1.4,1.77,0.65,0.77,1.17,0.36,1.14,1.11
1997-03-01,197622,102696,14511,3249,6430,11099,7296,16062,5108,18029,12991,5516,8666,6845,28323,10855,4613,12412,4810,12886,244978,22657,4705,7521,24440,11263,11977,23339,9140,38813,16696,5370,12080,12518,17991,8781,5359,4401,5233,13957,1.24,1.55,1.56,1.45,1.17,1.28,1.01,1.64,1.45,1.79,2.15,1.29,0.9,0.97,1.39,1.83,0.64,0.81,1.16,0.35,1.09,1.08
1997-04-01,196608,103947,14156,3312,6606,11570,7643,16066,5296,18258,13139,5653,8676,7064,27473,11144,4661,10999,4626,12365,245342,22234,4925,7699,25139,11561,12095,23015,9395,39355,16176,5400,11839,12586,17767,8849,5247,4294,5415,13912,1.25,1.54,1.57,1.49,1.17,1.29,1,1.58,1.43,1.77,2.16,1.23,0.92,0.96,1.36,1.78,0.65,0.79,1.13,0.39,1.17,1.13
1997-05-01,197677,103879,14690,3212,6405,11504,7502,16333,5133,18387,12760,5303,8812,6995,27884,11084,4594,11487,4860,12779,246725,22709,4981,7844,25498,11982,12111,22985,9412,39967,15765,5490,12049,12685,17990,8808,5141,4291,5244,13755,1.25,1.55,1.55,1.55,1.22,1.31,1.04,1.61,1.41,1.83,2.17,1.24,0.91,1.04,1.37,1.81,0.65,0.79,1.12,0.37,1.08,1.08
1997-06-01,197465,104642,14786,3209,6499,11801,7741,16335,5146,18597,12477,5319,8937,6851,27809,10838,4759,11347,4757,12206,251010,23586,4867,7994,26406,12776,12250,23316,9410,40584,16401,5354,12312,12928,18108,8849,5431,4102,5497,13615,1.27,1.58,1.6,1.52,1.23,1.33,1.08,1.58,1.43,1.83,2.18,1.31,0.93,1.01,1.38,1.89,0.65,0.82,1.14,0.36,1.16,1.12
1997-07-01,197978,105646,14501,3265,6516,11689,7650,16738,5294,19131,13020,5404,9119,7278,27445,10398,4820,11197,4916,11755,249996,23461,4799,8071,26548,12851,12222,23149,9316,39266,16501,5638,12461,12957,18084,9039,5452,4073,5424,13535,1.26,1.55,1.62,1.47,1.24,1.36,1.1,1.6,1.38,1.76,2.05,1.27,0.94,1.04,1.37,1.78,0.66,0.87,1.13,0.36,1.1,1.15
1997-08-01,197328,104419,13689,3221,6543,11941,7671,16742,5214,18659,13129,5553,9185,7114,27412,10489,4743,11737,4921,11755,250888,23570,4907,8094,26057,12501,12228,23241,9358,39339,16777,5836,12948,12933,18011,8695,5452,4028,5469,13945,1.27,1.57,1.72,1.52,1.24,1.33,1.05,1.59,1.39,1.79,2.11,1.28,0.94,1.05,1.41,1.82,0.66,0.83,1.15,0.34,1.11,1.19
1997-09-01,200474,107063,14685,3545,6534,12330,7811,16615,5284,19011,13408,5608,9189,7122,27133,11230,4788,11215,4985,12141,253166,23709,4959,8049,27046,13337,12184,23146,9493,40022,16903,5764,13070,12899,18060,8567,5322,4133,5621,14219,1.26,1.55,1.61,1.4,1.23,1.34,1.08,1.56,1.39,1.8,2.11,1.26,0.94,1.03,1.42,1.81,0.67,0.76,1.11,0.37,1.13,1.17
1997-10-01,199698,106249,14659,3510,6396,12119,7784,16210,5349,19274,12905,5607,9187,6948,27036,12275,4698,10937,4905,11856,254054,23252,4909,7999,27359,13464,12115,22870,9467,40722,16547,5763,12780,13460,18648,9313,5326,4158,5520,13846,1.27,1.56,1.59,1.4,1.25,1.36,1.11,1.56,1.41,1.77,2.11,1.28,0.95,1.03,1.39,1.94,0.69,0.76,1.13,0.38,1.13,1.17
1997-11-01,199693,106820,14493,3435,6322,12776,7785,16294,5319,19154,13269,5723,9312,7088,27406,10863,4670,11233,4880,11698,256109,22962,4986,8102,27338,13058,12101,22564,9520,41344,16963,5800,13260,13563,18790,9899,5468,4133,5594,13722,1.28,1.55,1.58,1.45,1.28,1.32,1.02,1.55,1.38,1.79,2.16,1.28,0.97,1.01,1.42,1.91,0.69,0.91,1.17,0.37,1.15,1.17
1997-12-01,199039,106054,13362,3522,6507,12677,7813,16520,5342,19333,12824,5560,9385,7166,27424,10663,4656,11049,5165,11917,258454,23002,4999,8058,27533,13286,12192,22727,9544,42442,17592,5883,13416,13565,18841,9103,5433,4157,5954,14013,1.3,1.58,1.72,1.42,1.24,1.32,1.05,1.56,1.38,1.79,2.2,1.37,0.97,1.06,1.43,1.89,0.69,0.85,1.17,0.38,1.15,1.18
1998-01-01,201068,107917,14654,3609,6518,12643,7514,16396,5475,20264,12584,5624,9910,7441,27688,10540,4741,10270,4885,12052,259088,23255,5074,8098,28116,13506,12321,22585,9707,42329,17481,5729,13712,13660,19056,8774,5461,4109,5851,13770,1.29,1.57,1.59,1.41,1.24,1.35,1.07,1.64,1.38,1.77,2.09,1.39,0.97,1.02,1.38,1.84,0.69,0.83,1.15,0.4,1.2,1.14
1998-02-01,200976,108189,14559,3460,6466,12918,7504,16524,5454,20400,12594,5658,10101,7454,28394,9581,4730,10037,4925,11907,261734,23625,5070,8074,28275,13517,12363,22882,10020,42990,17699,5927,14168,13383,19265,8547,5386,3916,5991,14153,1.3,1.58,1.62,1.47,1.25,1.33,1.05,1.65,1.38,1.84,2.11,1.41,0.98,1.05,1.4,1.8,0.68,0.89,1.14,0.39,1.22,1.19
1998-03-01,202223,109199,15151,3565,6386,13184,7672,16742,5322,20243,12849,5803,10391,7450,28027,9392,4611,10059,5049,12242,263439,24242,5027,7992,28837,14372,12427,23376,9939,43319,17477,6071,14404,13440,18753,8301,5380,3935,6327,14192,1.3,1.58,1.6,1.41,1.25,1.36,1.09,1.62,1.4,1.87,2.14,1.36,0.98,1.05,1.39,1.8,0.67,0.88,1.17,0.39,1.25,1.16
1998-04-01,202434,109526,15204,3524,6482,13548,7470,16790,5360,20587,12651,5781,9989,7246,28339,9106,4620,10014,5090,12723,263284,23278,5166,8068,28952,14195,12402,23725,10104,43603,17542,6123,14581,13540,19189,7543,5510,4001,5971,13986,1.3,1.58,1.53,1.47,1.24,1.35,1.05,1.66,1.41,1.89,2.12,1.39,0.97,1.06,1.46,1.87,0.68,0.83,1.19,0.4,1.17,1.1
1998-05-01,202077,108776,15235,3521,6501,13256,7438,16950,5467,20570,12062,5759,10104,7129,28340,9048,4701,10165,5094,12961,265233,22890,5221,7974,28955,14233,12501,23968,10137,44419,17683,5968,14954,13514,19464,7581,5687,4121,5994,14202,1.31,1.6,1.5,1.48,1.23,1.38,1.07,1.68,1.41,1.85,2.16,1.47,0.98,1.04,1.48,1.9,0.69,0.84,1.21,0.41,1.18,1.1
1998-06-01,200992,108935,15082,3607,6530,13717,7384,16708,5514,20488,12092,5786,10084,7098,28459,8767,4615,10131,4929,12188,264400,22524,5239,7933,28009,13685,12419,24085,10257,44578,17676,5942,14635,13631,19248,8096,5438,4005,6224,14461,1.32,1.59,1.49,1.45,1.21,1.3,1,1.68,1.44,1.86,2.18,1.46,1,1.03,1.45,1.92,0.68,0.92,1.18,0.4,1.26,1.19
1998-07-01,202201,109180,15386,3555,6725,13540,7374,16792,5551,20049,12171,5723,10419,7171,28785,8783,4621,10100,5132,12287,264793,22296,5296,7976,27941,13276,12363,23965,10237,45188,17680,5939,14715,13584,19289,8082,5649,3945,6154,14494,1.31,1.58,1.45,1.49,1.19,1.29,0.98,1.68,1.43,1.84,2.25,1.45,0.99,1.04,1.41,1.89,0.67,0.92,1.22,0.39,1.2,1.18
1998-08-01,200940,108889,15563,3606,6788,13264,7369,16684,5451,20161,11541,5720,10452,7236,28583,8833,4689,9377,5061,12100,267204,22791,5329,8101,27957,13494,12699,24154,10306,45668,18106,5843,14828,13792,19284,8211,5575,3885,6319,14356,1.33,1.61,1.46,1.48,1.19,1.29,1.02,1.72,1.45,1.89,2.27,1.57,1,1.02,1.42,1.91,0.67,0.93,1.19,0.41,1.25,1.19
1998-09-01,202070,108625,15741,3611,6754,12924,7358,16700,5439,20351,11173,5809,10671,6851,28715,8798,4689,9781,5471,12660,268711,22989,5360,7712,27567,12977,12738,24366,10260,46428,18582,5811,14810,13695,19151,8721,5591,4099,6385,14446,1.33,1.62,1.46,1.48,1.14,1.28,1,1.73,1.46,1.89,2.28,1.66,0.99,1,1.39,2,0.67,0.99,1.19,0.42,1.17,1.14
1998-10-01,203185,108833,15499,3553,6869,12929,7174,17166,5409,19905,11495,5769,10891,7470,28875,8913,4781,9905,5327,12421,269467,23528,5465,7753,27086,12693,12760,24241,10286,47207,18745,5686,15011,13799,18957,8792,5543,3907,6442,14259,1.33,1.63,1.52,1.54,1.13,1.24,0.98,1.78,1.41,1.9,2.37,1.63,0.98,0.99,1.38,1.85,0.66,0.99,1.16,0.39,1.21,1.15
1998-11-01,203149,108704,15728,3721,6881,12794,7116,16885,5580,20195,11348,5756,11023,7141,28649,8891,4803,9834,5257,13091,271044,23181,5379,7767,27236,12766,12869,24369,10313,47458,18622,5794,15372,13982,19104,8938,5718,3760,6608,14574,1.33,1.63,1.47,1.45,1.13,1.28,1,1.81,1.44,1.85,2.35,1.64,0.99,1.01,1.39,1.96,0.67,1.01,1.19,0.38,1.26,1.11
1998-12-01,204997,109529,15839,3676,6945,12836,7084,16877,5620,20325,11465,5886,11403,7174,28716,9229,4727,9538,5354,13441,272297,24030,5392,7728,26778,12856,12806,24678,10368,48588,18550,5890,15547,14021,18849,8828,5783,3616,6300,14545,1.33,1.63,1.52,1.47,1.11,1.23,1,1.81,1.46,1.84,2.39,1.62,0.98,1,1.36,1.95,0.66,0.96,1.22,0.38,1.18,1.08
1999-01-01,204181,110533,15825,3688,6800,13566,7361,17006,5653,20121,11893,5858,11616,7312,28558,8266,4754,9504,5427,12353,272635,24012,5373,7770,26480,12579,12929,24646,10471,48965,18532,5801,15830,13582,18900,8665,5860,3770,6401,14648,1.34,1.62,1.52,1.46,1.14,1.19,0.93,1.76,1.45,1.85,2.43,1.56,1,0.99,1.36,1.86,0.66,1.05,1.23,0.4,1.18,1.19
1999-02-01,206856,113328,17431,3764,6986,13984,7268,17551,5614,20166,12056,5918,11743,7203,28684,8495,4473,9073,5415,12524,274923,24184,5441,7787,27156,13292,12560,24917,10395,49379,18429,5749,16158,14247,19205,8599,5910,3836,6603,14368,1.33,1.59,1.39,1.45,1.11,1.21,0.95,1.73,1.42,1.85,2.45,1.53,1.01,0.97,1.38,1.98,0.67,1.01,1.32,0.42,1.22,1.15
1999-03-01,209359,113663,16742,3739,7121,14244,7242,17720,5687,20652,11894,5682,11934,7773,29139,8414,4692,10221,5387,12454,275847,24578,5444,7929,26981,12574,12199,24701,10434,49798,18799,5901,16283,13750,19358,8690,5825,3887,6945,14345,1.32,1.59,1.47,1.46,1.11,1.18,0.88,1.68,1.39,1.83,2.41,1.58,0.99,1.04,1.36,1.77,0.66,1.03,1.24,0.38,1.29,1.15
1999-04-01,210145,113669,17117,3774,7171,14050,7027,17895,5673,20327,11887,5930,12337,7543,28967,7992,4640,10977,5483,12607,276188,24683,5375,8037,25975,11666,12207,24446,10419,50381,18528,6003,17051,13528,19812,8858,5803,3972,6679,14431,1.31,1.58,1.44,1.42,1.12,1.14,0.83,1.74,1.37,1.84,2.48,1.56,1,1.01,1.38,1.79,0.68,1.11,1.25,0.36,1.22,1.14
1999-05-01,214770,115864,17436,3840,7356,14555,7056,18098,5719,20697,12348,6035,12464,7607,29745,8789,4744,11279,5510,12733,276792,25170,5408,8185,26522,12530,12316,24837,10444,50082,18471,5906,17401,13385,19700,8757,5803,3940,6872,13593,1.29,1.57,1.44,1.41,1.11,1.14,0.86,1.75,1.37,1.83,2.42,1.5,0.96,0.98,1.4,1.76,0.66,1,1.22,0.35,1.25,1.07
1999-06-01,216526,116794,17675,3842,7522,14133,7008,18361,5705,20807,12378,6146,12610,7500,29277,8831,4971,11461,5539,13397,276961,25350,5529,8222,26802,12659,12330,25052,10454,50224,18316,5910,17680,13133,19101,8621,5725,4092,6692,13728,1.28,1.56,1.43,1.44,1.09,1.14,0.9,1.76,1.36,1.83,2.41,1.48,0.95,0.96,1.4,1.75,0.65,0.98,1.15,0.36,1.21,1.02
1999-07-01,217499,117878,18073,4036,7625,14895,7027,18693,5752,20788,12200,6158,12732,7504,29382,8392,4831,12043,5532,13047,279948,25865,5579,8412,26630,12579,12193,25737,10593,50578,18170,6003,18020,13179,19677,8582,5874,4232,6811,13813,1.29,1.56,1.43,1.38,1.1,1.12,0.84,1.74,1.38,1.84,2.43,1.49,0.97,0.97,1.42,1.76,0.67,1.02,1.22,0.35,1.23,1.06
1999-08-01,218978,117990,17740,3978,7401,15059,6910,18906,5786,20872,12555,6203,12927,7501,29793,8183,4881,12702,5625,13173,280588,26161,5562,8374,26527,12593,12091,25790,10392,50548,18282,5980,18263,13174,19739,9025,5728,4184,6781,13987,1.28,1.56,1.47,1.4,1.13,1.11,0.84,1.75,1.36,1.8,2.42,1.46,0.96,0.96,1.41,1.76,0.66,1.1,1.17,0.33,1.21,1.06
1999-09-01,220899,118823,18167,3949,7509,14762,6985,19166,5714,20668,13043,6284,12853,7584,30477,8481,4819,12739,5799,13040,282127,26497,5601,8429,26746,12466,12201,26056,10483,50558,18570,6012,18153,13046,19767,9057,5692,4336,6648,14275,1.28,1.56,1.46,1.42,1.12,1.13,0.84,1.75,1.36,1.83,2.45,1.42,0.95,0.96,1.41,1.72,0.65,1.07,1.18,0.34,1.15,1.09
1999-10-01,223817,120996,18735,4099,7558,15514,7324,19524,5719,20760,12941,6393,12922,7520,30527,8398,4916,12700,5843,13602,285104,26577,5801,8518,27279,12976,12385,26487,10555,50631,18673,6053,18760,13196,19943,9099,5716,4316,6640,14475,1.27,1.54,1.42,1.42,1.13,1.12,0.84,1.69,1.36,1.85,2.44,1.44,0.96,0.95,1.45,1.75,0.65,1.08,1.16,0.34,1.14,1.06
1999-11-01,226182,121739,18366,4048,7802,15236,7529,20055,5758,20802,12998,6360,13384,7642,30688,8329,4996,13317,5836,13891,288823,27153,5679,8451,27833,13258,12635,27168,10740,50985,19084,6130,18696,13484,20344,8784,5827,4384,6613,14833,1.28,1.56,1.48,1.4,1.08,1.14,0.87,1.68,1.35,1.87,2.45,1.47,0.95,0.96,1.4,1.76,0.66,1.05,1.17,0.33,1.13,1.07
1999-12-01,227783,123413,18601,4137,7626,15377,7804,20793,5807,20807,13439,6109,13780,7638,30851,7877,4998,13531,5724,13862,290182,27280,5840,8556,27987,13453,12842,27874,10688,50721,19111,5983,18771,13730,20130,8654,6079,4124,6682,15130,1.27,1.55,1.47,1.41,1.12,1.15,0.87,1.65,1.34,1.84,2.44,1.42,0.95,0.98,1.36,1.8,0.65,1.1,1.22,0.3,1.17,1.09
2000-01-01,229894,124516,18332,4232,7688,15171,8193,21162,5901,21473,13470,6415,13361,7672,30792,7995,5011,13972,5757,14403,292768,27579,5881,8674,28433,13420,13116,27762,10681,50455,19355,6161,19237,14071,19979,8957,6025,4349,6777,15276,1.27,1.54,1.5,1.39,1.13,1.18,0.88,1.6,1.31,1.81,2.35,1.44,0.96,0.96,1.44,1.83,0.65,1.12,1.2,0.31,1.18,1.06
2000-02-01,228883,122647,18388,4270,7438,14841,7912,20792,5910,21006,13194,6361,13600,7814,30714,8168,4795,15228,5731,13825,294593,27718,5943,8754,28007,13404,13387,27976,10916,50686,19859,6077,19516,14064,20041,8929,6115,4458,6824,15323,1.29,1.58,1.51,1.39,1.18,1.18,0.9,1.69,1.35,1.85,2.41,1.51,0.95,0.96,1.44,1.8,0.65,1.09,1.28,0.29,1.19,1.11
2000-03-01,231906,123111,18202,4250,7513,15287,8024,20832,5989,20911,13397,6461,14038,7967,30832,8462,5080,15546,5839,14570,296789,28204,6027,8808,27637,12351,13683,28154,10897,51069,20009,6343,19764,14071,19940,9287,6223,4563,6791,15319,1.28,1.58,1.55,1.42,1.17,1.15,0.81,1.71,1.35,1.82,2.44,1.49,0.94,0.98,1.41,1.77,0.65,1.1,1.23,0.29,1.16,1.05
2000-04-01,232971,124472,18587,4350,7346,15209,7883,21222,6020,21336,13728,6422,14194,8062,31167,8719,5157,14575,5825,14378,299545,28673,6143,8836,27588,12204,14072,28097,11207,51618,20247,6484,19901,14328,20016,9397,6204,4540,6852,15342,1.29,1.58,1.54,1.41,1.2,1.15,0.8,1.79,1.32,1.86,2.42,1.47,0.95,1.01,1.4,1.78,0.64,1.08,1.2,0.31,1.18,1.07
2000-05-01,233622,124136,18300,4415,7337,14785,7781,21532,6106,21142,13968,6464,14451,8136,31373,8842,5120,15019,5877,14204,301245,28882,6242,8857,27604,11900,14020,28512,11289,52031,20563,6487,19795,14486,19915,9459,6203,4438,6922,15540,1.29,1.6,1.58,1.41,1.21,1.17,0.8,1.8,1.32,1.85,2.46,1.47,0.94,1,1.37,1.78,0.63,1.07,1.21,0.3,1.18,1.09
2000-06-01,236402,124271,18577,4429,7287,13884,7759,22125,6117,21602,13312,6386,14713,8159,31352,8999,5238,16721,5979,14584,303182,29161,6380,8908,27474,11900,14151,29205,11488,52255,20982,6431,20432,14120,19672,9186,6218,4692,6775,15652,1.28,1.61,1.57,1.44,1.22,1.19,0.86,1.82,1.32,1.88,2.42,1.58,0.92,1.01,1.39,1.73,0.63,1.02,1.19,0.28,1.13,1.07
2000-07-01,235378,124224,18291,4416,7102,14264,7752,22024,6022,21695,13640,6518,14884,8064,31428,8830,5205,16409,5828,13988,304073,28964,6493,8847,27420,11925,14212,29813,11545,51826,21291,6496,20895,14282,19757,8897,6257,4657,6811,15610,1.29,1.61,1.58,1.47,1.25,1.18,0.84,1.83,1.35,1.92,2.39,1.56,0.93,1,1.4,1.77,0.63,1.01,1.2,0.28,1.17,1.12
2000-08-01,235215,124666,18661,4417,7078,14875,7744,22363,5983,21494,13034,6520,15126,7973,31139,8661,5289,16172,6016,13653,305053,29044,6606,8672,27312,11868,14204,30130,11633,52545,21115,6512,21033,14145,19730,8729,6186,4878,6861,15718,1.3,1.61,1.56,1.5,1.23,1.14,0.8,1.83,1.35,1.94,2.44,1.62,0.94,1,1.39,1.77,0.63,1.01,1.17,0.3,1.14,1.15
2000-09-01,237498,124691,18743,4538,7106,14304,7696,22382,6053,21451,13234,6528,15058,8053,31003,8623,5302,17838,6113,14289,305223,28526,6414,8613,27914,12529,14157,30374,11538,52573,20615,6512,21470,14328,20084,8770,6004,4739,6883,15709,1.29,1.61,1.52,1.41,1.21,1.19,0.88,1.84,1.36,1.91,2.45,1.56,0.93,1,1.43,1.78,0.65,1.02,1.13,0.27,1.13,1.1
2000-10-01,238481,125120,18658,4522,7150,14684,7613,21888,6090,21689,13455,6582,15452,8103,31182,8643,5378,17719,6150,14152,307282,28572,6536,8599,28091,13179,14000,31170,11627,52215,20553,6713,21941,14276,20338,9040,5940,4858,6944,15869,1.29,1.61,1.53,1.45,1.2,1.17,0.9,1.84,1.42,1.91,2.41,1.53,0.93,1.02,1.42,1.76,0.65,1.05,1.1,0.27,1.13,1.12
2000-11-01,237251,123858,18869,4435,7127,14639,7712,21713,5929,21687,13063,6566,15555,8068,31439,8041,5310,18040,6111,14263,309328,28738,6621,8642,28001,12580,13837,31627,11663,52556,20597,6739,22228,14318,20774,9222,5968,5183,6982,15632,1.3,1.63,1.52,1.49,1.21,1.2,0.86,1.79,1.46,1.97,2.42,1.58,0.94,1.03,1.43,1.77,0.66,1.15,1.12,0.29,1.14,1.1
2000-12-01,239613,122701,18691,4436,7304,13171,7862,22063,6034,20947,13222,6629,15807,8318,32289,8967,5468,18814,6088,14532,309191,29087,6557,8757,27461,12058,13497,31837,11731,52152,20718,6747,23137,14280,20186,9397,6047,4901,7043,15656,1.29,1.64,1.56,1.48,1.2,1.24,0.92,1.72,1.44,1.94,2.49,1.57,0.92,1.02,1.46,1.72,0.63,1.05,1.11,0.26,1.16,1.08
2001-01-01,239255,122399,19038,4442,7187,13820,7327,21647,5860,21260,12803,6648,16539,8268,31459,8890,5310,18886,6360,14496,308745,28981,6666,8582,27106,11985,13407,32170,11619,52712,20947,6550,22801,14421,19967,9332,5935,4704,6992,15853,1.29,1.65,1.52,1.5,1.19,1.19,0.87,1.83,1.49,1.98,2.48,1.64,0.91,0.99,1.38,1.74,0.63,1.05,1.12,0.25,1.1,1.09
2001-02-01,237781,122103,18841,4463,7249,13581,7428,20903,5914,21735,12653,6636,16336,8171,31427,9165,5442,17765,6300,14436,309036,29067,6595,8541,27097,11839,13246,31893,11546,52824,20607,6608,22845,14895,19858,9438,5890,4802,6974,16310,1.3,1.65,1.54,1.48,1.18,1.18,0.87,1.78,1.53,1.95,2.43,1.63,0.93,1,1.4,1.82,0.63,1.03,1.08,0.27,1.11,1.13
2001-03-01,233603,120979,19243,4489,7260,13161,7143,20723,5810,21500,12365,6487,16179,7772,31526,9261,5417,15945,5935,14102,309051,28882,6643,8516,26562,11507,13081,32012,11494,53032,20503,6539,23575,15070,19780,9210,6104,4763,6890,16395,1.32,1.66,1.5,1.48,1.17,1.18,0.87,1.83,1.54,1.98,2.47,1.66,0.96,1.01,1.46,1.94,0.63,0.99,1.13,0.3,1.16,1.16
2001-04-01,233352,119745,19455,4416,7359,12999,7165,19764,5482,20956,12183,6562,16335,8102,32044,8629,5311,16689,6204,13731,310478,28994,6561,8373,26849,11592,12927,32208,11426,52704,20315,6625,24379,15456,19782,9192,6294,4795,6894,16704,1.33,1.67,1.49,1.49,1.14,1.17,0.89,1.8,1.63,2.08,2.51,1.67,0.97,1.01,1.49,1.91,0.62,1.07,1.19,0.29,1.11,1.22
2001-05-01,234143,119976,19858,4273,7642,13360,7302,19226,5771,20825,11932,6516,16776,8463,31425,8533,5384,17119,6164,13787,311619,28546,6518,8373,26348,11323,12917,31556,11267,53600,20611,6630,25524,15765,19509,9382,6254,5056,6868,16895,1.33,1.66,1.44,1.53,1.1,1.14,0.85,1.77,1.64,1.95,2.57,1.73,0.98,1.02,1.52,1.86,0.62,1.1,1.16,0.3,1.11,1.23
2001-06-01,229955,117387,19603,4298,7486,12872,7132,18155,5560,20425,12294,6409,17183,8199,31268,8074,5296,16069,6231,13839,309196,28248,6373,8290,25929,10730,12852,31004,11338,52971,19348,6374,26161,15959,19626,9374,6241,4991,7019,17098,1.34,1.67,1.44,1.48,1.11,1.16,0.83,1.8,1.71,2.04,2.59,1.57,1,0.99,1.52,1.95,0.63,1.16,1.18,0.31,1.13,1.24
2001-07-01,231346,118352,19788,4311,7556,12775,7047,18658,5655,20487,12144,6349,17397,8056,31350,8506,5432,15301,6336,14267,306252,28396,6340,8461,25776,10835,12775,29916,11300,52497,19272,6234,25858,15650,19137,9534,6270,4978,6905,16953,1.32,1.65,1.44,1.47,1.12,1.14,0.85,1.81,1.6,2,2.56,1.59,0.99,0.98,1.49,1.94,0.61,1.12,1.15,0.33,1.09,1.19
2001-08-01,232379,118721,20101,4349,7576,12503,7171,18536,5716,20891,12265,6311,17674,8237,31290,8674,5289,15622,6179,14382,305464,28531,6250,8619,25437,10409,12769,29321,11494,51802,18960,6105,26977,15631,19273,9533,6113,4850,6896,16903,1.31,1.63,1.42,1.44,1.14,1.15,0.83,1.78,1.58,2.01,2.48,1.55,0.99,0.97,1.53,1.9,0.62,1.1,1.16,0.31,1.12,1.18
2001-09-01,231493,116879,19214,4259,7433,12762,7032,18411,5701,20768,12113,6059,18588,8234,31245,8223,5289,16305,6120,14551,304703,28756,6336,8682,24631,9965,12535,29054,11438,51708,18793,6081,28241,15618,19111,9415,6131,4769,6969,16435,1.32,1.64,1.5,1.49,1.17,1.12,0.78,1.78,1.58,2.01,2.49,1.55,0.98,1,1.52,1.9,0.61,1.14,1.16,0.29,1.14,1.13
2001-10-01,227749,114882,19974,4386,7545,12001,6767,18507,5825,19196,11468,6005,19234,8500,31211,7980,5307,14355,6134,14141,302932,29171,6298,8880,24237,9865,12497,28734,11350,51539,18656,6119,27956,15631,18580,9259,6138,4785,6925,16177,1.33,1.67,1.46,1.44,1.18,1.14,0.82,1.85,1.55,1.95,2.68,1.63,0.99,1.02,1.45,1.84,0.6,1.16,1.16,0.33,1.13,1.14
2001-11-01,227826,115937,20173,4413,7637,11966,6717,19234,5908,19602,10837,6169,18891,8548,31354,7527,5363,14219,6381,13437,299419,28373,6297,8721,23500,9420,12261,27823,11275,50540,18733,6067,28802,15157,18740,9372,6104,4907,6799,15948,1.31,1.62,1.41,1.43,1.14,1.1,0.79,1.83,1.45,1.91,2.58,1.73,1,0.98,1.52,1.77,0.6,1.25,1.14,0.35,1.07,1.19
2001-12-01,227036,115280,19509,4356,7809,12169,6533,18428,5909,19383,11580,6075,19161,8385,31571,7596,5342,13670,6521,13435,297536,27747,6182,8684,23711,9312,12215,27150,11197,50080,18551,5989,29558,14761,18937,9370,6158,4887,6863,15496,1.31,1.61,1.42,1.42,1.11,1.09,0.77,1.87,1.47,1.89,2.58,1.6,1,0.99,1.54,1.76,0.6,1.23,1.15,0.36,1.05,1.15
2002-01-01,228647,116191,20104,4442,7903,12143,6556,18606,5896,18863,11783,5980,19728,8265,31746,7988,5469,13605,6333,13342,296742,27642,6144,8641,23495,9147,11993,26687,11226,50083,18379,5857,29688,15008,19063,9487,6064,5064,6984,15237,1.3,1.59,1.37,1.38,1.09,1.07,0.75,1.83,1.43,1.9,2.66,1.56,1,0.98,1.5,1.82,0.6,1.19,1.11,0.37,1.1,1.14
